Date,Symbol,Delivery_Pct
2026-07-07,GROWWPSUBK,40.86
2026-07-07,GROWWRAIL,72.12
2026-07-07,GROWWRLTY,90.84
2026-07-07,GROWWSC250,37.45
2026-07-07,GROWWSLVR,37.3
2026-07-07,GRPLTD,78.9
2026-07-07,GRSE,34.26
2026-07-07,GRWRHITECH,53.14
2026-07-07,GSEC10ABSL,92.87
2026-07-07,GSEC10IETF,100.0
2026-07-07,GSEC10YEAR,77.28
2026-07-07,GSEC5IETF,62.53
2026-07-07,GSFC,42.42
2026-07-07,GSLSU,29.8
2026-07-07,GSPCROP,57.52
2026-07-07,GTL,77.35
2026-07-07,GTLINFRA,40.16
2026-07-07,GTPL,63.21
2026-07-07,GUFICBIO,36.15
2026-07-07,GUJALKALI,47.23
2026-07-07,GUJAPOLLO,81.08
2026-07-07,GUJRAFFIA,90.77
2026-07-07,GUJTHEM,61.89
2026-07-07,GULFOILLUB,61.96
2026-07-07,GULPOLY,48.92
2026-07-07,GVPIL,37.26
2026-07-07,GVPTECH,81.85
2026-07-07,GVT&D,49.96
2026-07-07,HAL,47.0
2026-07-07,HALDER,19.22
2026-07-07,HALEOSLABS,75.68
2026-07-07,HAPPSTMNDS,35.99
2026-07-07,HAPPYFORGE,49.9
2026-07-07,HARDWYN,45.02
2026-07-07,HARIOMPIPE,48.0
2026-07-07,HARRMALAYA,53.07
2026-07-07,HARSHA,62.75
2026-07-07,HATHWAY,39.68
2026-07-07,HATSUN,64.6
2026-07-07,HAVELLS,45.7
2026-07-07,HAVISHA,92.62
2026-07-07,HAWKINCOOK,68.91
2026-07-07,HBESD,64.44
2026-07-07,HBLENGINE,50.88
2026-07-07,HCC,43.79
2026-07-07,HCG,82.43
2026-07-07,HCL-INSYS,46.94
2026-07-07,HCLTECH,45.65
2026-07-07,HDBFS,51.72
2026-07-07,HDFCAMC,54.05
2026-07-07,HDFCBANK,66.3
2026-07-07,HDFCBSE500,94.0
2026-07-07,HDFCGOLD,64.07
2026-07-07,HDFCGROWTH,73.38
2026-07-07,HDFCLIFE,53.03
2026-07-07,HDFCLIQUID,47.37
2026-07-07,HDFCLOWVOL,56.28
2026-07-07,HDFCMID150,77.58
2026-07-07,HDFCMOMENT,67.55
2026-07-07,HDFCNEXT50,80.66
2026-07-07,HDFCNIF100,51.32
2026-07-07,HDFCNIFBAN,69.77
2026-07-07,HDFCNIFIT,72.02
2026-07-07,HDFCNIFTY,79.55
2026-07-07,HDFCPSUBK,68.69
2026-07-07,HDFCPVTBAN,78.75
2026-07-07,HDFCQUAL,57.74
2026-07-07,HDFCSENSEX,67.98
2026-07-07,HDFCSILVER,37.24
2026-07-07,HDFCSML250,78.8
2026-07-07,HDFCVALUE,71.52
2026-07-07,HEADSUP,93.74
2026-07-07,HEALTHADD,63.39
2026-07-07,HEALTHAXIS,61.75
2026-07-07,HEALTHCARE,86.49
2026-07-07,HEALTHIETF,54.68
2026-07-07,HEALTHX,43.84
2026-07-07,HEALTHY,64.54
2026-07-07,HECPROJECT,46.27
2026-07-07,HEG,45.78
2026-07-07,HEIDELBERG,54.93
2026-07-07,HEMIPROP,63.93
2026-07-07,HERANBA,48.78
2026-07-07,HERITGFOOD,62.08
2026-07-07,HEROMOTOCO,51.26
2026-07-07,HESTERBIO,61.17
2026-07-07,HEXAGON,52.08
2026-07-07,HEXATRADEX,78.67
2026-07-07,HEXT,60.33
2026-07-07,HFCL,37.21
2026-07-07,HGINFRA,50.85
2026-07-07,HGM,74.22
2026-07-07,HGS,56.91
2026-07-07,HIKAL,45.86
2026-07-07,HIMATSEIDE,53.74
2026-07-07,HINDALCO,60.5
2026-07-07,HINDCOMPOS,62.68
2026-07-07,HINDCOPPER,37.99
2026-07-07,HINDOILEXP,49.87
2026-07-07,HINDPETRO,48.82
2026-07-07,HINDUNILVR,65.14
2026-07-07,HINDWAREAP,46.48
2026-07-07,HINDZINC,46.49
2026-07-07,HIRECT,49.18
2026-07-07,HISARMETAL,46.11
2026-07-07,HITECH,49.77
2026-07-07,HLEGLAS,33.16
2026-07-07,HLVLTD,55.83
2026-07-07,HMAAGRO,68.25
2026-07-07,HMVL,67.4
2026-07-07,HNDFDS,50.69
2026-07-07,HNGSNGBEES,58.02
2026-07-07,HOMEFIRST,67.47
2026-07-07,HONASA,48.44
2026-07-07,HONAUT,36.79
2026-07-07,HONDAPOWER,56.12
2026-07-07,HPAL,69.56
2026-07-07,HPIL,66.26
2026-07-07,HPL,55.2
2026-07-07,HSBCGOLD,48.2
2026-07-07,HSCL,16.85
2026-07-07,HTMEDIA,66.67
2026-07-07,HUBTOWN,74.16
2026-07-07,HUDCO,51.76
2026-07-07,HUHTAMAKI,51.48
2026-07-07,HYUNDAI,60.03
2026-07-07,ICDSLTD,100.0
2026-07-07,ICEMAKE,55.12
2026-07-07,ICICIAMC,62.3
2026-07-07,ICICIB22,86.57
2026-07-07,ICICIBANK,61.59
2026-07-07,ICICIGI,51.26
2026-07-07,ICICIPRULI,55.67
2026-07-07,ICIL,45.39
2026-07-07,ICRA,67.31
2026-07-07,IDBI,29.84
2026-07-07,IDEA,20.82
2026-07-07,IDFCFIRSTB,49.18
2026-07-07,IDFNIFTYET,95.19
2026-07-07,IEX,48.91
2026-07-07,IFBIND,58.92
2026-07-07,IFCI,26.69
2026-07-07,IFGLEXPOR,39.56
2026-07-07,IGARASHI,46.01
2026-07-07,IGCL,50.05
2026-07-07,IGIL,68.39
2026-07-07,IGL,57.4
2026-07-07,IGPL,56.94
2026-07-07,IIFL,49.21
2026-07-07,IIFLCAPS,65.06
2026-07-07,IITL,9.52
2026-07-07,IKIO,15.12
2026-07-07,IKS,42.7
2026-07-07,IMAGICAA,61.78
2026-07-07,IMFA,46.64
2026-07-07,IMPAL,62.33
2026-07-07,INA,52.9
2026-07-07,INCREDIBLE,93.13
2026-07-07,INDBANK,40.14
2026-07-07,INDGN,75.27
2026-07-07,INDHOTEL,62.06
2026-07-07,INDIACEM,80.71
2026-07-07,INDIAGLYCO,51.66
2026-07-07,INDIAMART,51.46
2026-07-07,INDIANB,64.23
2026-07-07,INDIANCARD,68.33
2026-07-07,INDIANHUME,39.82
2026-07-07,INDIASHLTR,64.14
2026-07-07,INDIGO,57.93
2026-07-07,INDIGOPNTS,53.1
2026-07-07,INDIQUBE,60.27
2026-07-07,INDNIPPON,35.85
2026-07-07,INDOBORAX,50.08
2026-07-07,INDOCO,23.52
2026-07-07,INDOFARM,36.95
2026-07-07,INDORAMA,55.99
2026-07-07,INDOSTAR,42.76
2026-07-07,INDOTHAI,42.32
2026-07-07,INDOUS,95.26
2026-07-07,INDRAMEDCO,60.66
2026-07-07,INDSWFTLAB,51.36
2026-07-07,INDTERRAIN,79.97
2026-07-07,INDUSINDBK,59.42
2026-07-07,INDUSTOWER,66.88
2026-07-07,INFOBEAN,31.96
2026-07-07,INFOMEDIA,78.53
2026-07-07,INFRA,56.59
2026-07-07,INFRABEES,49.45
2026-07-07,INFRAIETF,89.33
2026-07-07,INFY,48.91
2026-07-07,INGERRAND,49.55
2026-07-07,INNOVACAP,50.32
2026-07-07,INNOVANA,71.08
2026-07-07,INNOVISION,52.04
2026-07-07,INOXGREEN,42.75
2026-07-07,INOXINDIA,50.04
2026-07-07,INOXWIND,35.73
2026-07-07,INSECTICID,58.91
2026-07-07,INTELLECT,36.51
2026-07-07,INTENTECH,50.75
2026-07-07,INTERARCH,58.49
2026-07-07,INTERNET,65.03
2026-07-07,INTLCONV,47.08
2026-07-07,INVENTURE,66.41
2026-07-07,INVPRECQ,69.13
2026-07-07,IOB,46.66
2026-07-07,IOC,52.66
2026-07-07,IOLCP,23.55
2026-07-07,IONEXCHANG,37.03
2026-07-07,IPCALAB,60.13
2026-07-07,IPL,51.16
2026-07-07,IRB,53.14
2026-07-07,IRCON,34.69
2026-07-07,IRCTC,58.46
2026-07-07,IREDA,34.58
2026-07-07,IRFC,48.69
2026-07-07,IRIS,58.57
2026-07-07,IRISDOREME,38.78
2026-07-07,IRMENERGY,49.81
2026-07-07,ISFT,80.65
2026-07-07,ISGEC,57.95
2026-07-07,ISHANCH,76.18
2026-07-07,IT,52.74
2026-07-07,ITADD,93.91
2026-07-07,ITAXIS,73.79
2026-07-07,ITBEES,54.83
2026-07-07,ITBETA,91.07
2026-07-07,ITC,55.74
2026-07-07,ITCHOTELS,46.23
2026-07-07,ITDC,6.74
2026-07-07,ITETF,68.32
2026-07-07,ITI,40.27
2026-07-07,ITIETF,52.04
2026-07-07,IVALUE,52.67
2026-07-07,IVC,81.73
2026-07-07,IVP,50.04
2026-07-07,IVZINGOLD,98.0
2026-07-07,IVZINNIFTY,76.98
2026-07-07,IWP,30.6
2026-07-07,IXIGO,36.73
2026-07-07,IZMO,49.48
2026-07-07,J&KBANK,47.52
2026-07-07,JAGRAN,78.26
2026-07-07,JAGSNPHARM,23.78
2026-07-07,JAICORPLTD,54.03
2026-07-07,JAINREC,35.8
2026-07-07,JAIPURKURT,94.36
2026-07-07,JAMNAAUTO,55.13
2026-07-07,JARO,21.01
2026-07-07,JASH,58.12
2026-07-07,JAYAGROGN,63.53
2026-07-07,JAYBARMARU,38.5
2026-07-07,JAYKAY,41.48
2026-07-07,JAYNECOIND,49.38
2026-07-07,JAYSREETEA,61.91
2026-07-07,JBCHEPHARM,72.91
2026-07-07,JBMA,42.9
2026-07-07,JETFREIGHT,73.43
2026-07-07,JGCHEM,27.08
2026-07-07,JHS,82.73
2026-07-07,JINDALPHOT,67.91
2026-07-07,JINDALPOLY,56.88
2026-07-07,JINDALSAW,57.51
2026-07-07,JINDALSTEL,45.46
2026-07-07,JINDRILL,39.81
2026-07-07,JINDWORLD,36.53
2026-07-07,JIOFIN,50.51
2026-07-07,JISLDVREQS,79.12
2026-07-07,JISLJALEQS,56.08
2026-07-07,JITFINFRA,82.14
2026-07-07,JKCEMENT,50.7
2026-07-07,JKIL,46.66
2026-07-07,JKLAKSHMI,64.17
2026-07-07,JKPAPER,37.1
2026-07-07,JKTYRE,36.71
2026-07-07,JLHL,71.03
2026-07-07,JMA,60.53
2026-07-07,JMFINANCIL,46.94
2026-07-07,JNKINDIA,25.46
2026-07-07,JPOLYINVST,53.7
2026-07-07,JPPOWER,41.73
2026-07-07,JSFB,62.97
2026-07-07,JSL,48.57
2026-07-07,JSLL,47.58
2026-07-07,JSWCEMENT,46.23
2026-07-07,JSWDULUX,45.59
2026-07-07,JSWENERGY,54.0
2026-07-07,JSWHL,53.87
2026-07-07,JSWINFRA,63.21
2026-07-07,JSWSTEEL,65.81
2026-07-07,JTEKTINDIA,42.98
2026-07-07,JTLIND,40.55
2026-07-07,JUBLCPL,50.74
2026-07-07,JUBLFOOD,38.91
2026-07-07,JUBLINGREA,67.49
2026-07-07,JUBLPHARMA,50.16
2026-07-07,JUNIORBEES,64.25
2026-07-07,JUNIPER,61.6
2026-07-07,JUSTDIAL,38.36
2026-07-07,JWL,51.38
2026-07-07,JYOTHYLAB,48.69
2026-07-07,JYOTICNC,29.4
2026-07-07,JYOTISTRUC,52.58
2026-07-07,KABRAEXTRU,41.95
2026-07-07,KAJARIACER,57.4
2026-07-07,KALAMANDIR,61.2
2026-07-07,KALPATARU,62.55
2026-07-07,KALYANIFRG,77.78
2026-07-07,KALYANKJIL,24.78
2026-07-07,KAMAHOLD,87.76
2026-07-07,KAMATHOTEL,38.22
2026-07-07,KAMOPAINTS,67.32
2026-07-07,KANANIIND,87.15
2026-07-07,KANPRPLA,70.41
2026-07-07,KANSAINER,66.48
2026-07-07,KAPSTON,61.66
2026-07-07,KARMAENG,75.38
2026-07-07,KARURVYSYA,51.62
2026-07-07,KAUSHALYA,21.67
2026-07-07,KAVDEFENCE,63.16
2026-07-07,KAYA,88.79
2026-07-07,KAYNES,31.46
2026-07-07,KCP,51.28
2026-07-07,KCPSUGIND,72.01
2026-07-07,KDDL,49.63
2026-07-07,KEC,46.12
2026-07-07,KEEPLEARN,56.63
2026-07-07,KEI,44.59
2026-07-07,KELLTONTEC,34.17
2026-07-07,KENNAMET,41.74
2026-07-07,KERNEX,45.89
2026-07-07,KEYFINSERV,53.99
2026-07-07,KFINTECH,42.92
2026-07-07,KHANDSE,54.46
2026-07-07,KICL,68.76
2026-07-07,KIMS,60.08
2026-07-07,KINGFA,48.36
2026-07-07,KIOCL,43.39
2026-07-07,KIRANVYPAR,70.51
2026-07-07,KIRIINDUS,51.3
2026-07-07,KIRLFER,53.83
2026-07-07,KIRLOSBROS,33.18
2026-07-07,KIRLOSENG,43.68
2026-07-07,KIRLOSIND,44.19
2026-07-07,KIRLPNU,46.62
2026-07-07,KISSHT,27.66
2026-07-07,KITEX,46.75
2026-07-07,KKCL,49.37
2026-07-07,KLBRENG-B,64.0
2026-07-07,KMEW,43.27
2026-07-07,KMSUGAR,59.85
2026-07-07,KNAGRI,56.78
2026-07-07,KNRCON,45.88
2026-07-07,KOHINOOR,17.33
2026-07-07,KOKUYOCMLN,68.8
2026-07-07,KOLTEPATIL,61.32
2026-07-07,KOTAKBANK,73.92
2026-07-07,KOTARISUG,88.25
2026-07-07,KOTHARIPET,49.68
2026-07-07,KOTHARIPRO,57.59
2026-07-07,KOTIC,18.26
2026-07-07,KOVAI,64.37
2026-07-07,KPEL,56.28
2026-07-07,KPIGREEN,39.93
2026-07-07,KPIL,55.84
2026-07-07,KPITTECH,24.54
2026-07-07,KPL,47.09
2026-07-07,KPRMILL,34.29
2026-07-07,KRBL,44.8
2026-07-07,KREBSBIO,64.34
2026-07-07,KRISHANA,48.51
2026-07-07,KRISHIVAL,94.57
2026-07-07,KRISHNADEF,40.16
2026-07-07,KRITIKA,40.08
2026-07-07,KRONOX,54.07
2026-07-07,KROSS,68.8
2026-07-07,KRSNAA,55.59
2026-07-07,KRYSTAL,90.49
2026-07-07,KSB,53.12
2026-07-07,KSCL,40.22
2026-07-07,KSHINTL,43.45
2026-07-07,KSL,64.72
2026-07-07,KSOLVES,53.84
2026-07-07,KSR,87.81
2026-07-07,KTKBANK,59.89
2026-07-07,KUANTUM,63.96
2026-07-07,KWIL,62.13
2026-07-07,LAGNAM,83.69
2026-07-07,LAHOTIOV,95.38
2026-07-07,LAL,69.08
2026-07-07,LALPATHLAB,65.04
2026-07-07,LAMBODHARA,66.69
2026-07-07,LANCORHOL,82.04
2026-07-07,LANDMARK,62.37
2026-07-07,LANDSMILL,67.22
2026-07-07,LAOPALA,53.42
2026-07-07,LASA,44.68
2026-07-07,LATENTVIEW,15.28
2026-07-07,LAURUSLABS,60.54
2026-07-07,LAXMICOT,61.47
2026-07-07,LAXMIDENTL,59.39
2026-07-07,LCCINFOTEC,83.3
2026-07-07,LEMERITE,54.63
2026-07-07,LEMONTREE,50.9
2026-07-07,LENSKART,63.1
2026-07-07,LEXUS,66.23
2026-07-07,LFIC,83.09
2026-07-07,LGBBROSLTD,59.85
2026-07-07,LGEINDIA,73.67
2026-07-07,LGHL,23.99
2026-07-07,LIBAS,77.81
2026-07-07,LIBERTSHOE,34.99
2026-07-07,LICHSGFIN,46.7
2026-07-07,LICI,50.76
2026-07-07,LICMFGOLD,51.19
2026-07-07,LICNETFGSC,97.41
2026-07-07,LICNETFN50,98.59
2026-07-07,LICNETFSEN,85.23
2026-07-07,LICNFNHGP,66.61
2026-07-07,LICNMID100,88.78
2026-07-07,LINC,60.66
2026-07-07,LINCOLN,53.77
2026-07-07,LINDEINDIA,50.21
2026-07-07,LIQGRWBEES,84.41
2026-07-07,LIQUID,66.22
2026-07-07,LIQUID1,48.54
2026-07-07,LIQUIDADD,64.62
2026-07-07,LIQUIDBEES,75.71
2026-07-07,LIQUIDBETF,68.4
2026-07-07,LIQUIDCASE,80.69
2026-07-07,LIQUIDETF,64.43
2026-07-07,LIQUIDIETF,66.58
2026-07-07,LIQUIDPLUS,45.76
2026-07-07,LIQUIDSBI,86.13
2026-07-07,LIQUIDSHRI,42.2
2026-07-07,LLOYDSENGG,36.3
2026-07-07,LLOYDSENT,49.81
2026-07-07,LLOYDSME,68.08
2026-07-07,LMW,53.25
2026-07-07,LODHA,49.02
2026-07-07,LORDSCHLO,22.37
2026-07-07,LOTUSDEV,50.35
2026-07-07,LOTUSEYE,60.61
2026-07-07,LOVABLE,66.45
2026-07-07,LOWVOL,78.8
2026-07-07,LOWVOL1,89.49
2026-07-07,LOWVOLIETF,77.64
2026-07-07,LOYALTEX,97.78
2026-07-07,LPDC,77.91
2026-07-07,LT,55.9
2026-07-07,LTF,38.38
2026-07-07,LTFOODS,41.66
2026-07-07,LTGILTBEES,73.08
2026-07-07,LTGILTCASE,72.01
2026-07-07,LTM,20.94
2026-07-07,LTTS,49.14
2026-07-07,LUMAXIND,46.12
2026-07-07,LUMAXTECH,47.19
2026-07-07,LUPIN,51.05
2026-07-07,LUXIND,41.04
2026-07-07,LXCHEM,81.52
2026-07-07,LYPSAGEMS,78.26
2026-07-07,M&M,62.9
2026-07-07,M&MFIN,55.98
2026-07-07,MAANALU,63.14
2026-07-07,MACPOWER,49.01
2026-07-07,MADHAV,93.77
2026-07-07,MADHAVIPL,77.15
2026-07-07,MADRASFERT,44.48
2026-07-07,MAFANG,100.0
2026-07-07,MAFATIND,59.43
2026-07-07,MAGADSUGAR,40.05
2026-07-07,MAGNUM,90.82
2026-07-07,MAHABANK,56.76
2026-07-07,MAHAPEXLTD,70.0
2026-07-07,MAHASTEEL,48.46
2026-07-07,MAHEPC,65.26
2026-07-07,MAHKTECH,100.0
2026-07-07,MAHLIFE,51.03
2026-07-07,MAHLOG,50.29
2026-07-07,MAHSCOOTER,67.41
2026-07-07,MAHSEAMLES,55.14
2026-07-07,MAITHANALL,51.18
2026-07-07,MAJESAUT,89.26
2026-07-07,MAKEINDIA,61.86
2026-07-07,MALLCOM,64.3
2026-07-07,MALUPAPER,42.06
2026-07-07,MAMATA,58.95
2026-07-07,MANAKALUCO,61.69
2026-07-07,MANAKCOAT,61.27
2026-07-07,MANAKSIA,68.74
2026-07-07,MANALIPETC,53.98
2026-07-07,MANAPPURAM,54.62
2026-07-07,MANBA,18.81
2026-07-07,MANCREDIT,9.41
2026-07-07,MANGALAM,83.58
2026-07-07,MANGLMCEM,60.78
2026-07-07,MANINDS,46.47
2026-07-07,MANINFRA,46.8
2026-07-07,MANKIND,49.45
2026-07-07,MANOMAY,55.07
2026-07-07,MANORAMA,62.66
2026-07-07,MANUFGBEES,96.08
2026-07-07,MANYAVAR,63.79
2026-07-07,MAPMYINDIA,36.9
2026-07-07,MARATHON,83.27
2026-07-07,MARICO,54.02
2026-07-07,MARINE,45.54
2026-07-07,MARKOLINES,36.15
2026-07-07,MARKSANS,46.94
2026-07-07,MARSONS,17.79
2026-07-07,MARUTI,66.01
2026-07-07,MASFIN,58.53
2026-07-07,MASPTOP50,100.0
2026-07-07,MASTEK,41.51
2026-07-07,MASTERTR,63.1
2026-07-07,MATRIMONY,51.16
2026-07-07,MAXESTATES,32.28
2026-07-07,MAXHEALTH,54.45
2026-07-07,MAXIND,67.53
2026-07-07,MAYURUNIQ,49.78
2026-07-07,MAZDA,32.68
2026-07-07,MAZDOCK,32.25
2026-07-07,MBAPL,51.63
2026-07-07,MBEL,57.94
2026-07-07,MCCHRLS-B,87.18
2026-07-07,MCL,69.21
2026-07-07,MCLOUD,30.03
2026-07-07,MCX,50.31
2026-07-07,MEDANTA,55.27
2026-07-07,MEDIASSIST,66.41
2026-07-07,MEDICAMEQ,54.76
2026-07-07,MEDICO,51.92
2026-07-07,MEDPLUS,58.64
2026-07-07,MEESHO,35.6
2026-07-07,MEGASTAR,37.12
2026-07-07,MENNPIS,40.31
2026-07-07,MERCANTILE,73.23
2026-07-07,METAL,53.1
2026-07-07,METALIETF,65.21
2026-07-07,METROBRAND,53.09
2026-07-07,METROGLOBL,30.92
2026-07-07,METROPOLIS,59.92
2026-07-07,MFML,91.36
2026-07-07,MFSL,57.55
2026-07-07,MGL,47.41
2026-07-07,MHLXMIRU,73.56
2026-07-07,MHRIL,47.31
2026-07-07,MID150,71.2
2026-07-07,MID150BEES,65.98
2026-07-07,MID150CASE,64.31
2026-07-07,MIDCAP,55.35
2026-07-07,MIDCAPADD,61.19
2026-07-07,MIDCAPBETA,72.17
2026-07-07,MIDCAPETF,67.84
2026-07-07,MIDCAPIETF,69.36
2026-07-07,MIDHANI,50.54
2026-07-07,MIDQ50ADD,59.78
2026-07-07,MIDSELIETF,73.64
2026-07-07,MIDSMALL,83.33
2026-07-07,MIDWESTLTD,42.23
2026-07-07,MINDACORP,40.3
2026-07-07,MINDTECK,53.38
2026-07-07,MIRZAINT,49.81
2026-07-07,MITTAL,63.37
2026-07-07,MKPL,71.54
2026-07-07,MMFL,63.04
2026-07-07,MMP,49.83
2026-07-07,MMTC,36.86
2026-07-07,MNC,63.12
2026-07-07,MOALPHA50,61.61
2026-07-07,MOBANK10,38.67
2026-07-07,MOBIKWIK,29.41
2026-07-07,MOCAPITAL,58.32
2026-07-07,MODEFENCE,74.92
2026-07-07,MODIRUBBER,85.11
2026-07-07,MODIS,34.1
2026-07-07,MODTHREAD,80.0
2026-07-07,MOENERGY,62.48
2026-07-07,MOGOLD,74.48
2026-07-07,MOGSEC,52.54
2026-07-07,MOHEALTH,64.84
2026-07-07,MOHITIND,83.98
2026-07-07,MOIL,47.69
2026-07-07,MOINFRA,72.59
2026-07-07,MOIPO,99.66
2026-07-07,MOKSH,62.25
2026-07-07,MOL,56.25
2026-07-07,MOLDTECH,56.58
2026-07-07,MOLDTKPAC,58.17
2026-07-07,MOLOWVOL,97.49
2026-07-07,MOM100,55.39
2026-07-07,MOM30IETF,84.97
2026-07-07,MOM50,76.66
2026-07-07,MOMENTUM,60.2
2026-07-07,MOMENTUM30,46.4
2026-07-07,MOMENTUM50,76.58
2026-07-07,MOMGF,48.32
2026-07-07,MOMIDMTM,89.39
2026-07-07,MOMNC,91.09
2026-07-07,MOMOMENTUM,79.39
2026-07-07,MON100,100.0
2026-07-07,MON50EQUAL,82.21
2026-07-07,MONARCH,41.18
2026-07-07,MONEXT50,89.83
2026-07-07,MONEYBOXX,70.23
2026-07-07,MONIFTY100,84.76
2026-07-07,MONIFTY500,60.71
2026-07-07,MONQ50,100.0
2026-07-07,MONTECARLO,69.12
2026-07-07,MOPSE,88.7
2026-07-07,MOQUALITY,99.5
2026-07-07,MOREALTY,71.91
2026-07-07,MOREPENLAB,26.8
2026-07-07,MOSCHIP,33.78
2026-07-07,MOSERVICE,99.51
2026-07-07,MOSILVER,30.73
2026-07-07,MOSMALL250,66.62
2026-07-07,MOTHERSON,48.49
2026-07-07,MOTILALOFS,38.21
2026-07-07,MOTISONS,16.27
2026-07-07,MOTOUR,83.94
2026-07-07,MOVALUE,56.25
2026-07-07,MPHASIS,39.46
2026-07-07,MPSLTD,45.48
2026-07-07,MRF,46.18
2026-07-07,MRPL,47.43
2026-07-07,MSCI360,99.44
2026-07-07,MSCIADD,99.77
2026-07-07,MSCIINDIA,79.13
2026-07-07,MSPL,70.79
2026-07-07,MSTCLTD,38.6
2026-07-07,MSUMI,52.43
2026-07-07,MTNL,43.62
2026-07-07,MUFIN,40.54
2026-07-07,MUFTI,47.42
2026-07-07,MUKANDLTD,60.63
2026-07-07,MUKKA,59.39
2026-07-07,MULTICAP,84.79
2026-07-07,MUNJALAU,15.76
2026-07-07,MUNJALSHOW,52.73
2026-07-07,MURUDCERA,76.96
2026-07-07,MUTHOOTCAP,59.73
2026-07-07,MUTHOOTFIN,50.73
2026-07-07,MUTHOOTMF,46.5
2026-07-07,MVGJL,50.51
2026-07-07,MWL,46.45
2026-07-07,NACLIND,25.73
2026-07-07,NAGREEKEXP,90.74
2026-07-07,NAHARCAP,49.25
2026-07-07,NAHARINDUS,74.93
2026-07-07,NAHARPOLY,76.03
2026-07-07,NAM-INDIA,48.48
2026-07-07,NARMADA,26.6
2026-07-07,NATCAPSUQ,70.8
2026-07-07,NATCOPHARM,29.05
2026-07-07,NATHBIOGEN,60.62
2026-07-07,NATIONALUM,47.2
2026-07-07,NATIONSTD,63.31
2026-07-07,NAUKRI,25.64
2026-07-07,NAVA,59.05
2026-07-07,NAVINFLUOR,57.65
2026-07-07,NAVKARCORP,50.55
2026-07-07,NAVNETEDUL,79.41
2026-07-07,NAZARA,44.81
2026-07-07,NBCC,30.52
2026-07-07,NBIFIN,83.82
2026-07-07,NCC,47.45
2026-07-07,NCLIND,57.6
2026-07-07,NDGL,52.8
2026-07-07,NDL,65.48
2026-07-07,NDLVENTURE,65.64
2026-07-07,NDRAUTO,38.95
2026-07-07,NDTV,57.36
2026-07-07,NEAGI,100.0
2026-07-07,NELCAST,41.66
2026-07-07,NELCO,36.72
2026-07-07,NEOGEN,50.6
2026-07-07,NEPHROPLUS,48.37
2026-07-07,NESCO,68.0
2026-07-07,NESTLEIND,58.78
2026-07-07,NETF,43.02
2026-07-07,NETWEB,29.3
2026-07-07,NETWORK18,48.91
2026-07-07,NEULANDLAB,47.92
2026-07-07,NEWGEN,35.41
2026-07-07,NEXT30ADD,66.25
2026-07-07,NEXT50,65.0
2026-07-07,NEXT50ADD,87.18
2026-07-07,NEXT50BETA,62.94
2026-07-07,NEXT50ETF,74.21
2026-07-07,NEXT50IETF,70.71
2026-07-07,NEXTMEDIA,99.99
2026-07-07,NFL,45.13
2026-07-07,NGLFINE,50.94
2026-07-07,NH,54.46
2026-07-07,NHPC,40.88
2026-07-07,NIACL,24.87
2026-07-07,NIBE,47.82
2026-07-07,NIBL,82.6
2026-07-07,NIF100BEES,77.4
2026-07-07,NIF100IETF,68.28
2026-07-07,NIFTY1,79.35
2026-07-07,NIFTY100EW,76.03
2026-07-07,NIFTYADD,92.81
2026-07-07,NIFTYAXIS,80.55
2026-07-07,NIFTYBEES,68.61
2026-07-07,NIFTYBETA,56.51
2026-07-07,NIFTYBETF,97.67
2026-07-07,NIFTYCASE,81.4
2026-07-07,NIFTYETF,59.8
2026-07-07,NIFTYIETF,74.89
2026-07-07,NIFTYQLITY,80.54
2026-07-07,NIITLTD,21.56
2026-07-07,NIITMTS,7.45
2026-07-07,NILAINFRA,72.24
2026-07-07,NILASPACES,58.73
2026-07-07,NILE,69.71
2026-07-07,NILKAMAL,67.65
2026-07-07,NIPPOBATRY,67.84
2026-07-07,NIRAJISPAT,55.72
2026-07-07,NIRLON,91.88
2026-07-07,NITCO,46.35
2026-07-07,NITINSPIN,62.47
2026-07-07,NITIRAJ,99.09
2026-07-07,NITTAGELA,65.07
2026-07-07,NIVABUPA,39.4
2026-07-07,NKIND,80.08
2026-07-07,NLCINDIA,52.42
2026-07-07,NMDC,52.28
2026-07-07,NOCIL,59.32
2026-07-07,NORBTEAEXP,96.7
2026-07-07,NORTHARC,51.24
2026-07-07,NOVARTIND,59.78
2026-07-07,NPBET,54.18
2026-07-07,NPST,49.24
2026-07-07,NRAIL,73.47
2026-07-07,NRBBEARING,51.6
2026-07-07,NSIL,85.9
2026-07-07,NSLNISP,63.43
2026-07-07,NTPC,67.42
2026-07-07,NTPCGREEN,61.72
2026-07-07,NUCLEUS,56.47
2026-07-07,NURECA,36.54
2026-07-07,NUVAMA,60.67
2026-07-07,NUVOCO,50.89
2026-07-07,NV20,68.73
2026-07-07,NV20BEES,57.66
2026-07-07,NV20IETF,60.74
2026-07-07,NYKAA,64.69
2026-07-07,OAL,60.3
2026-07-07,OBCL,73.28
2026-07-07,OBEROIRLTY,62.97
2026-07-07,OFSS,32.86
2026-07-07,OIL,41.58
2026-07-07,OILIETF,64.11
2026-07-07,OLAELEC,15.29
2026-07-07,OLECTRA,39.12
2026-07-07,OMAXE,8.58
2026-07-07,OMINFRAL,45.34
2026-07-07,OMNI,35.6
2026-07-07,OMPOWER,56.65
2026-07-07,ONEPOINT,58.08
